image_id,id,filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,usage,productDisplayName
8249d5ec-fe23-46bb-928f-4f3dce6e16121747043356605-WROGN-Men-Jeans-4121747043356040-1,8249d5ec-fe23-46bb-928f-4f3dce6e16121747043356605-WROGN-Men-Jeans-4121747043356040-1,8249d5ec-fe23-46bb-928f-4f3dce6e16121747043356605-WROGN-Men-Jeans-4121747043356040-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8249d5ec-fe23-46bb-928f-4f3dce6e16121747043356605-WROGN-Men-Jeans-4121747043356040-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
836bc89c-7422-4cd8-986b-468dfd3503d31708427295047-HERENOW-Men-Jeans-101708427294537-1,836bc89c-7422-4cd8-986b-468dfd3503d31708427295047-HERENOW-Men-Jeans-101708427294537-1,836bc89c-7422-4cd8-986b-468dfd3503d31708427295047-HERENOW-Men-Jeans-101708427294537-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/836bc89c-7422-4cd8-986b-468dfd3503d31708427295047-HERENOW-Men-Jeans-101708427294537-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
837003f9-d1bf-4025-be38-229c79b4d2021665037076554-The-Indian-Garage-Co-Men-Jeans-9801665037075908-1,837003f9-d1bf-4025-be38-229c79b4d2021665037076554-The-Indian-Garage-Co-Men-Jeans-9801665037075908-1,837003f9-d1bf-4025-be38-229c79b4d2021665037076554-The-Indian-Garage-Co-Men-Jeans-9801665037075908-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/837003f9-d1bf-4025-be38-229c79b4d2021665037076554-The-Indian-Garage-Co-Men-Jeans-9801665037075908-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
83830253-ec71-4925-af4e-bbff478e18a31670222076694-The-Indian-Garage-Co-Men-Jeans-8441670222075893-1,83830253-ec71-4925-af4e-bbff478e18a31670222076694-The-Indian-Garage-Co-Men-Jeans-8441670222075893-1,83830253-ec71-4925-af4e-bbff478e18a31670222076694-The-Indian-Garage-Co-Men-Jeans-8441670222075893-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/83830253-ec71-4925-af4e-bbff478e18a31670222076694-The-Indian-Garage-Co-Men-Jeans-8441670222075893-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
853a1217-6187-4325-9c46-053c156172571677741028508PepeJeansMenBlueTaperedFitLightFadeJeans4,853a1217-6187-4325-9c46-053c156172571677741028508PepeJeansMenBlueTaperedFitLightFadeJeans4,853a1217-6187-4325-9c46-053c156172571677741028508PepeJeansMenBlueTaperedFitLightFadeJeans4.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/853a1217-6187-4325-9c46-053c156172571677741028508PepeJeansMenBlueTaperedFitLightFadeJeans4.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
85ce4c43-0f91-466f-a2c5-eaddb9cf66be1682661225744-Roadster-Men-Jeans-4451682661225200-1,85ce4c43-0f91-466f-a2c5-eaddb9cf66be1682661225744-Roadster-Men-Jeans-4451682661225200-1,85ce4c43-0f91-466f-a2c5-eaddb9cf66be1682661225744-Roadster-Men-Jeans-4451682661225200-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/85ce4c43-0f91-466f-a2c5-eaddb9cf66be1682661225744-Roadster-Men-Jeans-4451682661225200-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
85f47b11-03c9-4c12-8722-1dac6e806a241715860258773-WROGN-Men-Jeans-3221715860258194-1,85f47b11-03c9-4c12-8722-1dac6e806a241715860258773-WROGN-Men-Jeans-3221715860258194-1,85f47b11-03c9-4c12-8722-1dac6e806a241715860258773-WROGN-Men-Jeans-3221715860258194-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/85f47b11-03c9-4c12-8722-1dac6e806a241715860258773-WROGN-Men-Jeans-3221715860258194-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
85fbe960-5462-4ffb-be06-9080a53256e01682401877871-Mast--Harbour-Men-Jeans-7721682401877344-1,85fbe960-5462-4ffb-be06-9080a53256e01682401877871-Mast--Harbour-Men-Jeans-7721682401877344-1,85fbe960-5462-4ffb-be06-9080a53256e01682401877871-Mast--Harbour-Men-Jeans-7721682401877344-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/85fbe960-5462-4ffb-be06-9080a53256e01682401877871-Mast--Harbour-Men-Jeans-7721682401877344-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
876407e6-9e16-4ea8-8913-fd2e26049bc71676355065284-Mast--Harbour-Men-Jeans-4431676355064499-1,876407e6-9e16-4ea8-8913-fd2e26049bc71676355065284-Mast--Harbour-Men-Jeans-4431676355064499-1,876407e6-9e16-4ea8-8913-fd2e26049bc71676355065284-Mast--Harbour-Men-Jeans-4431676355064499-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/876407e6-9e16-4ea8-8913-fd2e26049bc71676355065284-Mast--Harbour-Men-Jeans-4431676355064499-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
87e9fc44-d55b-45cc-9004-f898d6f3ec291750317786687-Mast--Harbour-Men-Jeans-941750317786034-1,87e9fc44-d55b-45cc-9004-f898d6f3ec291750317786687-Mast--Harbour-Men-Jeans-941750317786034-1,87e9fc44-d55b-45cc-9004-f898d6f3ec291750317786687-Mast--Harbour-Men-Jeans-941750317786034-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/87e9fc44-d55b-45cc-9004-f898d6f3ec291750317786687-Mast--Harbour-Men-Jeans-941750317786034-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
88299e13-af24-41a0-9c3b-e0d5a3245e321658127307145-Roadster-Men-Jeans-1551658127306456-1,88299e13-af24-41a0-9c3b-e0d5a3245e321658127307145-Roadster-Men-Jeans-1551658127306456-1,88299e13-af24-41a0-9c3b-e0d5a3245e321658127307145-Roadster-Men-Jeans-1551658127306456-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/88299e13-af24-41a0-9c3b-e0d5a3245e321658127307145-Roadster-Men-Jeans-1551658127306456-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
88843d4c-8436-4a2e-b01e-903d1aeadc9f1698921286242TheIndianGarageCoMenBlackBootcutLowDistressLightFadeStretcha1,88843d4c-8436-4a2e-b01e-903d1aeadc9f1698921286242TheIndianGarageCoMenBlackBootcutLowDistressLightFadeStretcha1,88843d4c-8436-4a2e-b01e-903d1aeadc9f1698921286242TheIndianGarageCoMenBlackBootcutLowDistressLightFadeStretcha1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/88843d4c-8436-4a2e-b01e-903d1aeadc9f1698921286242TheIndianGarageCoMenBlackBootcutLowDistressLightFadeStretcha1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8QqwHfSM_455e2b2f13e4486dadc762b4c573ea40,8QqwHfSM_455e2b2f13e4486dadc762b4c573ea40,8QqwHfSM_455e2b2f13e4486dadc762b4c573ea40.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8QqwHfSM_455e2b2f13e4486dadc762b4c573ea40.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8a569dd1-d83c-4965-95dc-023b382eb1f21684904119473SnitchMenBlueWideLegHighlyDistressedStretchableJeans1,8a569dd1-d83c-4965-95dc-023b382eb1f21684904119473SnitchMenBlueWideLegHighlyDistressedStretchableJeans1,8a569dd1-d83c-4965-95dc-023b382eb1f21684904119473SnitchMenBlueWideLegHighlyDistressedStretchableJeans1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8a569dd1-d83c-4965-95dc-023b382eb1f21684904119473SnitchMenBlueWideLegHighlyDistressedStretchableJeans1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8awIsNU8_2df4e321bc4c46308df46e3234174900,8awIsNU8_2df4e321bc4c46308df46e3234174900,8awIsNU8_2df4e321bc4c46308df46e3234174900.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8awIsNU8_2df4e321bc4c46308df46e3234174900.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8bcd9136-4b74-463b-b951-be194652124b1750411472272-FCUK-Men-Jeans-3351750411471613-1,8bcd9136-4b74-463b-b951-be194652124b1750411472272-FCUK-Men-Jeans-3351750411471613-1,8bcd9136-4b74-463b-b951-be194652124b1750411472272-FCUK-Men-Jeans-3351750411471613-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8bcd9136-4b74-463b-b951-be194652124b1750411472272-FCUK-Men-Jeans-3351750411471613-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8ca93a2a-10e5-4bd9-86ae-46dbfcf28d4e1706010737711HIGHLANDERMenBlackSkinnyFitMid-RiseCleanLookStretchableJeans1,8ca93a2a-10e5-4bd9-86ae-46dbfcf28d4e1706010737711HIGHLANDERMenBlackSkinnyFitMid-RiseCleanLookStretchableJeans1,8ca93a2a-10e5-4bd9-86ae-46dbfcf28d4e1706010737711HIGHLANDERMenBlackSkinnyFitMid-RiseCleanLookStretchableJeans1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8ca93a2a-10e5-4bd9-86ae-46dbfcf28d4e1706010737711HIGHLANDERMenBlackSkinnyFitMid-RiseCleanLookStretchableJeans1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8clPmVOa_3e60903bd5a54cdfb214a08c9358a328,8clPmVOa_3e60903bd5a54cdfb214a08c9358a328,8clPmVOa_3e60903bd5a54cdfb214a08c9358a328.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8clPmVOa_3e60903bd5a54cdfb214a08c9358a328.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8e417d1a-1f61-45c5-bcc3-c58d364c0d9b1709554697185-Crimsoune-Club-Men-Slim-Fit-Mid-Rise-Clean-Look-Light-Fade-S-4,8e417d1a-1f61-45c5-bcc3-c58d364c0d9b1709554697185-Crimsoune-Club-Men-Slim-Fit-Mid-Rise-Clean-Look-Light-Fade-S-4,8e417d1a-1f61-45c5-bcc3-c58d364c0d9b1709554697185-Crimsoune-Club-Men-Slim-Fit-Mid-Rise-Clean-Look-Light-Fade-S-4.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8e417d1a-1f61-45c5-bcc3-c58d364c0d9b1709554697185-Crimsoune-Club-Men-Slim-Fit-Mid-Rise-Clean-Look-Light-Fade-S-4.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8e578e55-56af-402a-b1dc-41054a2cd58b1749191097105-glitchez-Men-Jeans-1701749191096375-1,8e578e55-56af-402a-b1dc-41054a2cd58b1749191097105-glitchez-Men-Jeans-1701749191096375-1,8e578e55-56af-402a-b1dc-41054a2cd58b1749191097105-glitchez-Men-Jeans-1701749191096375-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8e578e55-56af-402a-b1dc-41054a2cd58b1749191097105-glitchez-Men-Jeans-1701749191096375-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8ea5dbd9-4b4b-45a2-a505-c427b1ffb1d51704716739179-Roadster-Men-Jeans-7231704716738718-1,8ea5dbd9-4b4b-45a2-a505-c427b1ffb1d51704716739179-Roadster-Men-Jeans-7231704716738718-1,8ea5dbd9-4b4b-45a2-a505-c427b1ffb1d51704716739179-Roadster-Men-Jeans-7231704716738718-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8ea5dbd9-4b4b-45a2-a505-c427b1ffb1d51704716739179-Roadster-Men-Jeans-7231704716738718-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8eaee00f-b3ae-4552-acd9-a5c0457c3ed91656401110968-Roadster-Men-Grey-Skinny-Fit-Light-Fade-Stretchable-Jeans-60-1,8eaee00f-b3ae-4552-acd9-a5c0457c3ed91656401110968-Roadster-Men-Grey-Skinny-Fit-Light-Fade-Stretchable-Jeans-60-1,8eaee00f-b3ae-4552-acd9-a5c0457c3ed91656401110968-Roadster-Men-Grey-Skinny-Fit-Light-Fade-Stretchable-Jeans-60-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8eaee00f-b3ae-4552-acd9-a5c0457c3ed91656401110968-Roadster-Men-Grey-Skinny-Fit-Light-Fade-Stretchable-Jeans-60-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8f082daf-bf07-4d7b-b92b-be2fcef342ff1697793379601-Roadster-Men-Jeans-1691697793379209-1,8f082daf-bf07-4d7b-b92b-be2fcef342ff1697793379601-Roadster-Men-Jeans-1691697793379209-1,8f082daf-bf07-4d7b-b92b-be2fcef342ff1697793379601-Roadster-Men-Jeans-1691697793379209-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8f082daf-bf07-4d7b-b92b-be2fcef342ff1697793379601-Roadster-Men-Jeans-1691697793379209-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8ff17527-0d71-4dc4-b119-bb98dcf29b2e1744723143066-Roadster-Men-Jeans-7581744723142384-1,8ff17527-0d71-4dc4-b119-bb98dcf29b2e1744723143066-Roadster-Men-Jeans-7581744723142384-1,8ff17527-0d71-4dc4-b119-bb98dcf29b2e1744723143066-Roadster-Men-Jeans-7581744723142384-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8ff17527-0d71-4dc4-b119-bb98dcf29b2e1744723143066-Roadster-Men-Jeans-7581744723142384-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8i6oP4GK_63d43f9a4a3c4571bd5941c614c4b320,8i6oP4GK_63d43f9a4a3c4571bd5941c614c4b320,8i6oP4GK_63d43f9a4a3c4571bd5941c614c4b320.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8i6oP4GK_63d43f9a4a3c4571bd5941c614c4b320.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
8w4Lt5gr_8a3502c2073f465695d64ef5670cd22d,8w4Lt5gr_8a3502c2073f465695d64ef5670cd22d,8w4Lt5gr_8a3502c2073f465695d64ef5670cd22d.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/8w4Lt5gr_8a3502c2073f465695d64ef5670cd22d.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
919db64a-56a6-41be-9dad-d07bcb86bc2f1747892159574-Roadster-Men-Jeans-8731747892158821-1,919db64a-56a6-41be-9dad-d07bcb86bc2f1747892159574-Roadster-Men-Jeans-8731747892158821-1,919db64a-56a6-41be-9dad-d07bcb86bc2f1747892159574-Roadster-Men-Jeans-8731747892158821-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/919db64a-56a6-41be-9dad-d07bcb86bc2f1747892159574-Roadster-Men-Jeans-8731747892158821-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
92a1c743-4b95-4cdf-9a7c-239c51cfa0a81748236619999-WROGN-Men-Jeans-6461748236619311-1,92a1c743-4b95-4cdf-9a7c-239c51cfa0a81748236619999-WROGN-Men-Jeans-6461748236619311-1,92a1c743-4b95-4cdf-9a7c-239c51cfa0a81748236619999-WROGN-Men-Jeans-6461748236619311-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/92a1c743-4b95-4cdf-9a7c-239c51cfa0a81748236619999-WROGN-Men-Jeans-6461748236619311-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
93a894e8-2838-4e37-a2e6-5757889eb0ce1696496206272-Roadster-Men-Jeans-3701696496205856-1,93a894e8-2838-4e37-a2e6-5757889eb0ce1696496206272-Roadster-Men-Jeans-3701696496205856-1,93a894e8-2838-4e37-a2e6-5757889eb0ce1696496206272-Roadster-Men-Jeans-3701696496205856-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/93a894e8-2838-4e37-a2e6-5757889eb0ce1696496206272-Roadster-Men-Jeans-3701696496205856-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
94287e34-78d8-412b-870b-79f0fbac1be61735048419537BeingHumanMenSlimFitHeavyFadeJeans1,94287e34-78d8-412b-870b-79f0fbac1be61735048419537BeingHumanMenSlimFitHeavyFadeJeans1,94287e34-78d8-412b-870b-79f0fbac1be61735048419537BeingHumanMenSlimFitHeavyFadeJeans1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/94287e34-78d8-412b-870b-79f0fbac1be61735048419537BeingHumanMenSlimFitHeavyFadeJeans1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
953056ab-0f17-4de0-a036-70507360c9a51715423710851-Roadster-Men-Jeans-1801715423710240-1,953056ab-0f17-4de0-a036-70507360c9a51715423710851-Roadster-Men-Jeans-1801715423710240-1,953056ab-0f17-4de0-a036-70507360c9a51715423710851-Roadster-Men-Jeans-1801715423710240-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/953056ab-0f17-4de0-a036-70507360c9a51715423710851-Roadster-Men-Jeans-1801715423710240-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
967c2c83-44ae-49b9-855e-cfee0d2fa00a1683795225164MarksSpencerMenBlackSkinnyFitLowDistressJeans1,967c2c83-44ae-49b9-855e-cfee0d2fa00a1683795225164MarksSpencerMenBlackSkinnyFitLowDistressJeans1,967c2c83-44ae-49b9-855e-cfee0d2fa00a1683795225164MarksSpencerMenBlackSkinnyFitLowDistressJeans1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/967c2c83-44ae-49b9-855e-cfee0d2fa00a1683795225164MarksSpencerMenBlackSkinnyFitLowDistressJeans1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9781fb51-f031-4076-a7ff-8a6aa1ac290b1716960281477-Mast--Harbour-Men-Jeans-6951716960280901-1,9781fb51-f031-4076-a7ff-8a6aa1ac290b1716960281477-Mast--Harbour-Men-Jeans-6951716960280901-1,9781fb51-f031-4076-a7ff-8a6aa1ac290b1716960281477-Mast--Harbour-Men-Jeans-6951716960280901-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9781fb51-f031-4076-a7ff-8a6aa1ac290b1716960281477-Mast--Harbour-Men-Jeans-6951716960280901-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
99f31101-b34f-48ed-9c45-9467a7436fe41607574104631-Mast--Harbour-Men-Jeans-5141607574101942-1,99f31101-b34f-48ed-9c45-9467a7436fe41607574104631-Mast--Harbour-Men-Jeans-5141607574101942-1,99f31101-b34f-48ed-9c45-9467a7436fe41607574104631-Mast--Harbour-Men-Jeans-5141607574101942-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/99f31101-b34f-48ed-9c45-9467a7436fe41607574104631-Mast--Harbour-Men-Jeans-5141607574101942-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9BXu5oTE_b051de540105411b95f6394ba27a27ae,9BXu5oTE_b051de540105411b95f6394ba27a27ae,9BXu5oTE_b051de540105411b95f6394ba27a27ae.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9BXu5oTE_b051de540105411b95f6394ba27a27ae.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9Yayu4Ih_0146299c5b7e497bad4849bf4cc4f699,9Yayu4Ih_0146299c5b7e497bad4849bf4cc4f699,9Yayu4Ih_0146299c5b7e497bad4849bf4cc4f699.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9Yayu4Ih_0146299c5b7e497bad4849bf4cc4f699.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9a5b4a1d-7f24-451c-8a90-c9ce68c1385d1724327233381-Roadster-Men-Jeans-4031724327232815-2,9a5b4a1d-7f24-451c-8a90-c9ce68c1385d1724327233381-Roadster-Men-Jeans-4031724327232815-2,9a5b4a1d-7f24-451c-8a90-c9ce68c1385d1724327233381-Roadster-Men-Jeans-4031724327232815-2.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9a5b4a1d-7f24-451c-8a90-c9ce68c1385d1724327233381-Roadster-Men-Jeans-4031724327232815-2.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9c10a45c-ec7c-41f3-be72-680e7b8ba8f71696414591204-Mast--Harbour-Men-Jeans-8691696414590798-1,9c10a45c-ec7c-41f3-be72-680e7b8ba8f71696414591204-Mast--Harbour-Men-Jeans-8691696414590798-1,9c10a45c-ec7c-41f3-be72-680e7b8ba8f71696414591204-Mast--Harbour-Men-Jeans-8691696414590798-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9c10a45c-ec7c-41f3-be72-680e7b8ba8f71696414591204-Mast--Harbour-Men-Jeans-8691696414590798-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9c96d703-f5ca-48e9-b717-253f612935e71687929629418-Peter-England-Casuals-Men-Slim-Fit-Stretchable-Jeans-8471687-1,9c96d703-f5ca-48e9-b717-253f612935e71687929629418-Peter-England-Casuals-Men-Slim-Fit-Stretchable-Jeans-8471687-1,9c96d703-f5ca-48e9-b717-253f612935e71687929629418-Peter-England-Casuals-Men-Slim-Fit-Stretchable-Jeans-8471687-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9c96d703-f5ca-48e9-b717-253f612935e71687929629418-Peter-England-Casuals-Men-Slim-Fit-Stretchable-Jeans-8471687-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9cd3114f-e4b0-426c-b95c-c22f3b0cb5551716616864802-US-Polo-Assn-Denim-Co-Men-Jeans-3331716616864138-1,9cd3114f-e4b0-426c-b95c-c22f3b0cb5551716616864802-US-Polo-Assn-Denim-Co-Men-Jeans-3331716616864138-1,9cd3114f-e4b0-426c-b95c-c22f3b0cb5551716616864802-US-Polo-Assn-Denim-Co-Men-Jeans-3331716616864138-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9cd3114f-e4b0-426c-b95c-c22f3b0cb5551716616864802-US-Polo-Assn-Denim-Co-Men-Jeans-3331716616864138-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9fef7851-cbd4-4e72-b73a-ed44fd7525261679652761773-Mast--Harbour-Men-Navy-Blue-Slim-Fit-Mildly-Distressed-Light-1,9fef7851-cbd4-4e72-b73a-ed44fd7525261679652761773-Mast--Harbour-Men-Navy-Blue-Slim-Fit-Mildly-Distressed-Light-1,9fef7851-cbd4-4e72-b73a-ed44fd7525261679652761773-Mast--Harbour-Men-Navy-Blue-Slim-Fit-Mildly-Distressed-Light-1.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9fef7851-cbd4-4e72-b73a-ed44fd7525261679652761773-Mast--Harbour-Men-Navy-Blue-Slim-Fit-Mildly-Distressed-Light-1.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
9wThJ7rp_e1fb0171fba2411d98892b37a9d767a8,9wThJ7rp_e1fb0171fba2411d98892b37a9d767a8,9wThJ7rp_e1fb0171fba2411d98892b37a9d767a8.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/9wThJ7rp_e1fb0171fba2411d98892b37a9d767a8.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
AC8EWBpF_251945273d5c4e91a1122e230514f211,AC8EWBpF_251945273d5c4e91a1122e230514f211,AC8EWBpF_251945273d5c4e91a1122e230514f211.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/AC8EWBpF_251945273d5c4e91a1122e230514f211.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
AKCry6cB_e7eceb535f4c45eba4a2e3fd6f7ef02c,AKCry6cB_e7eceb535f4c45eba4a2e3fd6f7ef02c,AKCry6cB_e7eceb535f4c45eba4a2e3fd6f7ef02c.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/AKCry6cB_e7eceb535f4c45eba4a2e3fd6f7ef02c.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
ANV2BXKS_3a891b7d733c498bb9682c2d7306d48c,ANV2BXKS_3a891b7d733c498bb9682c2d7306d48c,ANV2BXKS_3a891b7d733c498bb9682c2d7306d48c.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/ANV2BXKS_3a891b7d733c498bb9682c2d7306d48c.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
AOTPKR4n_a5688df7e7a74d70b51d1afdd51e3973,AOTPKR4n_a5688df7e7a74d70b51d1afdd51e3973,AOTPKR4n_a5688df7e7a74d70b51d1afdd51e3973.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/AOTPKR4n_a5688df7e7a74d70b51d1afdd51e3973.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
At3kwFaa_bfb33f0e733f4a4c85a42bc422760837,At3kwFaa_bfb33f0e733f4a4c85a42bc422760837,At3kwFaa_bfb33f0e733f4a4c85a42bc422760837.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Men/At3kwFaa_bfb33f0e733f4a4c85a42bc422760837.jpg,Men,Apparel,Bottomwear,Jeans,Pattern,Casual,Men Casual Jeans
